gbifID,locality,verbatimLocality,mismatch_type,decimalLatitude_txt,decimalLongitude_txt,coordinateUncertaintyInMeters_txt,decimalLatitude_csv,decimalLongitude_csv,coordinateUncertaintyInMeters_csv
4536675577,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4536675576,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4536675575,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4536675574,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4536675573,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4536675572,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4536675569,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4536675568,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4536675567,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4536675566,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4536675565,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4536675564,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4536675563,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4536675562,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4536675561,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4527845145,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4527844780,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4508484407,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4508480443,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4454889316,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4436953984,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4404923242,,,txt_has_coords_csv_no_coords,38.297137,-122.285529,4000.0,,,
4153060508,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4134270703,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4134270693,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4134270683,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4134266538,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4134266503,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4134266499,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102461053,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102461020,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102460940,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102460748,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102460589,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102460558,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102460550,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102446116,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102392750,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102392561,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102387064,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102386881,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102372567,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102367555,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102367471,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102367470,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102367469,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102367468,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102367467,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102367466,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102367465,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102367464,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102367463,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102367462,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102367461,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102337536,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102240030,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102239959,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102239921,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102239774,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102239709,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102218619,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102218538,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102218537,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102218536,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102218535,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102218534,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102218533,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102218532,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102218531,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102218530,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102218529,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102218528,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102218527,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102209479,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102209478,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102209477,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102209476,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102209475,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102209474,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102209473,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102209472,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102127655,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102101944,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102101866,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102101814,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102101763,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102101744,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102101534,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102090067,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102089878,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102089877,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102089849,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102089841,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102089782,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102089669,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102089652,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102089643,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102088063,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102087955,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102087800,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102087633,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102087620,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102087601,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102035620,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102035539,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102035538,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102035537,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102035536,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102035535,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102035534,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102035533,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102035532,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102035531,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102035530,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102035529,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102035528,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4102018364,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101952374,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101886608,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101886533,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101886532,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101886531,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101886530,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101886529,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101886528,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101886527,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101886526,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101886525,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101885511,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101885510,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101885509,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101885508,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101885507,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101885506,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101885505,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101885504,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101885503,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101881580,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101881496,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101881495,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101881494,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101881493,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101881492,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101881491,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101881490,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101881489,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101881488,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101881487,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101881486,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101879469,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101879468,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101879467,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101879466,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101879465,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101879464,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101879462,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101879461,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101879460,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101879459,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4101865730,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4095932316,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4092881462,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4092881458,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4092881445,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4092881438,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4092881431,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4092624210,,,txt_has_coords_csv_no_coords,45.759329,-88.03424,,,,
4088571028,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4078027784,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4072296894,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4069762842,,,txt_has_coords_csv_no_coords,46.58333,-122.4,,,,
4068974838,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4042798543,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4042673508,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4042671774,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4042668280,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4042592616,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4042589595,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4041223302,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4010723367,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
4010713829,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3987691570,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3987686591,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3987564966,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3987563639,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3970675662,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3970670322,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3970668672,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969864035,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969864034,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969864033,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969864032,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969864031,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969864030,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969864029,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969864028,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969864027,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969863985,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969863984,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969863983,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969795116,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969795115,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969795114,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969795113,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969795112,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969795111,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969795110,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969795109,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969795071,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969795070,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969781023,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969781022,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969781021,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969781019,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969781018,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969781017,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969781016,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969781015,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969780972,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969780971,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969780970,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969778966,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969778965,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969778964,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969778963,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969778962,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969778961,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969778960,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969778959,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969778917,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969778916,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969684012,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969684011,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969684010,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969684009,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969684008,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969684007,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969684006,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969684005,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969684004,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969683961,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969683960,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969595104,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969595103,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969595102,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969595100,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969595099,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969595098,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969595097,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969595051,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969595050,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969593863,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969593862,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969593861,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969593860,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969593859,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969593858,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969593857,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969593856,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969593813,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969593812,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969592830,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969592829,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969592828,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969592827,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969592826,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969592825,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969592824,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969592823,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969592783,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3969592782,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3898511062,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882401,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882392,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882380,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882379,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882373,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882372,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882371,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882370,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882368,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882367,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882366,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882364,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882355,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882354,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882353,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882352,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882347,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882337,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882336,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882335,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882332,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882331,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897882330,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897881460,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897881459,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897881458,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880737,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880734,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880733,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880729,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880728,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880727,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880710,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880707,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880704,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880700,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880698,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880688,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880675,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880671,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880668,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880665,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880662,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880650,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880637,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880633,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880630,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880621,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880617,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880609,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880608,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880546,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880545,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880514,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880511,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880503,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880501,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880496,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880460,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880442,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880438,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880437,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880435,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3897880433,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3886964637,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3886936079,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3886936071,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3886936060,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3886934600,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3886929463,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3886929458,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3870581939,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3870581938,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3865362263,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3709905432,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
