gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,taxonomicIssue,nonTaxonomicIssue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,isInvasive,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
2996761652,,Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3875601,,CC_BY_4_0,,,,MBM,,,,,MBM,MBM,,,PRESERVED_SPECIMEN,,,,3875601,MBM265106,2867,"Stone, J;et al.,Stone, J.",,,,,,,,,,,,,,,PRESENT,,,,,,,MBM 265106,,,,,,,,,,,,,,,,2000-04-05,,96,96,2000,4,5,2000-4-5,,,,,,,,,,,,,,,US,,,,California,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stone, J",,,,,,,,,,,,,,Raphanus sativus L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,sativus,,,SPECIES,,,,ACCEPTED,,,5c9a924c-8d45-4452-8604-415a118578aa,BR,2026-01-01T12:19:33.285Z,0.0,0.0,,,,ZERO_COORDINATE;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,,,true,true,7678610,7678610,6,7707728,220,7225535,3112,3040962,,7678610,Raphanus sativus,Raphanus sativus L.,Raphanus sativus L.,,EML,2026-01-01T12:19:33.285Z,2026-01-01T12:12:53.844Z,,true,,,false,NORTH_AMERICA,LATIN_AMERICA,,,,,,,,,
1989996074,,,en,CC0_1_0,2025-06-28T00:20:08Z,,https://sernecportal.org/portal/collections/individual/index.php?occid=12860720,,,,565b6f19-288f-4614-a4c9-b09448e96547,,TENN,,,,PRESERVED_SPECIMEN,,,,069a403e-a19b-4dee-81de-b08c1412636d,TENN-V-0105393,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Florida,Alachua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212,,,,,,,,Raphanus raphanistrum L.,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,,ACCEPTED,,,1edd3c3f-cfd7-4fd5-bfba-2c67737a17ba,US,2026-01-06T19:27:15.117Z,,,,,,TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,,DWC_ARCHIVE,2026-01-06T19:27:15.117Z,2026-01-06T19:18:23.682Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
3886964637,,,en,CC0_1_0,2025-06-28T00:20:08Z,,https://sernecportal.org/portal/collections/individual/index.php?occid=16944890,,,,70b3992e-a49f-477f-b495-2804f96cd870,,HTTU,,,,PRESERVED_SPECIMEN,,,,6e9ad14d-0ce9-4e4e-ba93-06135ece1e79,HTTU030028,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Florida,Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213,,,,,,,,Raphanus sativus L.,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,sativus,,,SPECIES,,,,ACCEPTED,,,e3282b0b-a881-472b-ab98-6881960b2c3f,US,2026-01-06T19:04:47.536Z,,,,,,TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY,,,StillImage,false,false,7678610,7678610,6,7707728,220,7225535,3112,3040962,,7678610,Raphanus sativus,Raphanus sativus L.,Raphanus sativus,,DWC_ARCHIVE,2026-01-06T19:04:47.536Z,2026-01-06T19:04:27.234Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
5028847954,,,en,CC0_1_0,2018-05-11T18:41:00Z,,https://sernecportal.org/portal/collections/individual/index.php?occid=17117479,,,,d77760fa-0a9d-469a-a49f-6c8d519dadc6,,UTC,UCHT,,,PRESERVED_SPECIMEN,,,,f7f5b380-6392-451a-b637-b9b9ebe41b78,UCHT013314,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Florida,Sumter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212,,,,,,,,Raphanus raphanistrum L.,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,,ACCEPTED,,,9ed207ca-4994-4a15-9994-66b19bffb3ee,US,2026-01-13T21:59:41.099Z,,,,,,TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,,DWC_ARCHIVE,2026-01-13T21:59:41.099Z,2026-01-13T21:59:15.865Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
4101879466,,,,CC0_1_0,2025-04-23T02:12:04Z,,https://sernecportal.org/portal/collections/individual/index.php?occid=8914389,Botanical Research Institute of Texas,,,b198a10f-39d3-44ac-be3f-c617646b5eb2,,BRIT,NLU,,,PRESERVED_SPECIMEN,,,,fafc4b64-0bf3-4bb8-b928-ef41b65ad251,NLU0110288,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Florida,Alachua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212,,,,,,,,Raphanus raphanistrum L.,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,,ACCEPTED,,,bb0366a9-2a7e-44f8-9c9a-e49c23dae2f8,US,2026-01-07T15:35:49.174Z,,,,,,TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,,DWC_ARCHIVE,2026-01-07T15:35:49.174Z,2026-01-07T15:26:37.060Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
4101881494,,,,CC0_1_0,2025-04-23T02:12:04Z,,https://sernecportal.org/portal/collections/individual/index.php?occid=8914390,Botanical Research Institute of Texas,,,b198a10f-39d3-44ac-be3f-c617646b5eb2,,BRIT,NLU,,,PRESERVED_SPECIMEN,,,,9558adfe-78be-42bd-86e2-2fa2fb8ef964,NLU0110289,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Florida,Alachua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212,,,,,,,,Raphanus raphanistrum L.,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,,ACCEPTED,,,bb0366a9-2a7e-44f8-9c9a-e49c23dae2f8,US,2026-01-07T15:35:50.114Z,,,,,,TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,,DWC_ARCHIVE,2026-01-07T15:35:50.114Z,2026-01-07T15:26:37.060Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
4102035537,,,,CC0_1_0,2025-04-23T02:12:04Z,,https://sernecportal.org/portal/collections/individual/index.php?occid=8914391,Botanical Research Institute of Texas,,,b198a10f-39d3-44ac-be3f-c617646b5eb2,,BRIT,NLU,,,PRESERVED_SPECIMEN,,,,255c589e-0c9d-4e40-8b62-394d2bab170a,NLU0110290,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Florida,Pasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212,,,,,,,,Raphanus raphanistrum L.,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,,ACCEPTED,,,bb0366a9-2a7e-44f8-9c9a-e49c23dae2f8,US,2026-01-07T15:35:48.604Z,,,,,,TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,,DWC_ARCHIVE,2026-01-07T15:35:48.604Z,2026-01-07T15:26:37.060Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
1258123467,,http://www.tropicos.org/Specimen/100793986,,CC_BY_4_0,2015-03-11T10:04:00Z,,,Missouri Botanical Garden,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:15859,,MO,Tropicos,Tropicos,MOBOT,PRESERVED_SPECIMEN,,,,urn:catalog:MO:Tropicos:100793986,100793986,6692,J. Richard Abbott;Randy L. Mears,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1994-04-16,,106,106,1994,4,16,,,,,,,,,,,,NORTH_AMERICA,,,,US,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100237,,,,,,,,Raphanus raphanistrum L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,ICNafp,ACCEPTED,No opinion,,7bd65a7a-f762-11e1-a439-00145eb45e9a,US,2026-01-14T15:06:00.041Z,,,,,,TAXON_ID_NOT_FOUND;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,,,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum L.,,EML,2026-01-14T15:06:00.041Z,2026-01-14T14:21:46.129Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
4153060508,,,en,CC_BY_4_0,,,,Robert K. Godfrey Herbarium at Florida State University,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15666,,,FSU,FSU,,,PRESERVED_SPECIMEN,,,flowerbudPresent=true; flowerPresent=true; fruitPresent=true; fertile=false,urn:uuid:13802c4a-6e35-43c8-95b6-2731e74b39c1,000047588,60750,R.K.  Godfrey,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus sativus L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,sativus,,,SPECIES,,,,ACCEPTED,,,2ab496e3-18cb-4cc0-9dca-9402d29b4e5b,US,2025-11-24T14:26:26.693Z,,,,,,,,,,false,false,7678610,7678610,6,7707728,220,7225535,3112,3040962,,7678610,Raphanus sativus,Raphanus sativus L.,Raphanus sativus,,EML,2025-11-24T14:26:26.693Z,2025-11-22T05:22:01.216Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
3855459409,,,,CC_BY_NC_4_0,,,http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:216505,University of Florida,,University of Florida Herbarium,,,UF,,,FLAS,PRESERVED_SPECIMEN,location information not given for endangered species,,,55734AE5-EDC9-4D72-A241-EA5C793E45A5,216505,,,,,,,,,,,,,,,,,PRESENT,Preserved herbarium specimen,SERNEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Georgia,Morgan County,,,SERNEC - locality unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus raphanistrum L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,ICN,ACCEPTED,,,b89d52a2-861d-4388-adad-c0da3d55fc78,US,2026-01-12T05:09:15.124Z,,,,,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,,EML,2026-01-12T05:09:15.124Z,2026-01-12T05:01:55.766Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
4927483560,,,,CC_BY_NC_4_0,,,http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:253483,University of Florida,,University of Florida Herbarium,,,UF,,,FLAS,PRESERVED_SPECIMEN,location information not given for endangered species,,,7f0083c1-a1de-4260-8303-47a0408158b6,253483,757,"Angus K. Gholson, Jr.",,,,,,,,,,,,,,,PRESENT,Preserved herbarium specimen,,,,,,,,,,,,,,,,,,,,,,1971-04-13,,103,103,1971,4,13,,,,,,,,,,,,,,,,US,Georgia,Decatur,,,not transcribed-2524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus raphanistrum L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,ICN,ACCEPTED,,,b89d52a2-861d-4388-adad-c0da3d55fc78,US,2026-01-12T05:09:13.306Z,,,,,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,,EML,2026-01-12T05:09:13.306Z,2026-01-12T05:01:55.766Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
3855517591,,,,CC_BY_NC_4_0,,,http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:99936,University of Florida,,University of Florida Herbarium,,,UF,,,FLAS,PRESERVED_SPECIMEN,location information not given for endangered species,,,0D7FAE19-377A-4349-8D9A-F92121E3802B,99936,,,,,,,,,,,,,,,,,PRESENT,Preserved herbarium specimen,SERNEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Georgia,Morgan County,,,SERNEC - locality unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus raphanistrum L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,ICN,ACCEPTED,,,b89d52a2-861d-4388-adad-c0da3d55fc78,US,2026-01-12T05:09:14.113Z,,,,,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,,EML,2026-01-12T05:09:14.113Z,2026-01-12T05:01:55.766Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
3855465779,,,,CC_BY_NC_4_0,,,http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:99942,University of Florida,,University of Florida Herbarium,,,UF,,,FLAS,PRESERVED_SPECIMEN,location information not given for endangered species,,,68155C26-86E2-4BC9-8B61-E293990D8954,99942,,,,,,,,,,,,,,,,,PRESENT,Preserved herbarium specimen,SERNEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Georgia,Morgan County,,,SERNEC - locality unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,,,,,,,GENUS,,,ICN,ACCEPTED,,,b89d52a2-861d-4388-adad-c0da3d55fc78,US,2026-01-12T05:09:14.021Z,,,,,,TAXON_MATCH_HIGHERRANK;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,,StillImage,false,false,3040962,3040962,6,7707728,220,7225535,3112,3040962,,,,Raphanus L.,Raphanus,,EML,2026-01-12T05:09:14.021Z,2026-01-12T05:01:55.766Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
3987686591,,,,CC_BY_NC_4_0,2020-09-11T15:48:57Z,,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26313105,,,,7f93b3c9-5a83-4ed8-82b2-d041db9e5fd4,,TAES,,,,PRESERVED_SPECIMEN,,,,19ec315c-378f-443d-ac27-df051905f558,,27652,Steven R. Hill,,,,,,,,,,,,,,,PRESENT,,,,,,,mdr_guid: TAES2812e34f-9014-4423-9e69-1bf199aa7877;AccNo: TAES215590,,,,,,,,,,,,,,,,1996-04-09,,100,100,1996,4,9,1996-4-9,,,,,,,,,,,,,,,US,Georgia,Bulloch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212,,,,,,,,Raphanus raphanistrum L.,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,,ACCEPTED,,,df5456b6-e51d-4c6b-966a-24beac9f3348,US,2026-01-06T19:40:37.888Z,,,,,,TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY,,,,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,,DWC_ARCHIVE,2026-01-06T19:40:37.888Z,2026-01-06T19:33:38.290Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
3469987227,,,,CC0_1_0,2018-02-06T01:49:13Z,,https://sernecportal.org/portal/collections/individual/index.php?occid=11487604,,,,fe609977-5b39-49c5-905a-32ca83233244,,NO,Vascular Plants,,LSU(NO),PRESERVED_SPECIMEN,,,,54620037-d0da-4748-97b7-d4a7a7ed7dbf,NO0060135,s.n.,Kent E. Youmans,,,,,,,,,,,,,,,PRESENT,,,,,,,LSU Accession #: s.n.,,,,,,,,,,,,,,,,1963-04-12,,102,102,1963,4,12,,,,,,,,,,,,,,,,US,Georgia,Bulloch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212,,,,,,,,Raphanus raphanistrum L.,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,,ACCEPTED,,,56e9c560-bd2a-11dd-b15e-b8a03c50a862,US,2026-01-13T21:49:44.850Z,,,,,,TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,,DWC_ARCHIVE,2026-01-13T21:49:44.850Z,2026-01-13T21:39:13.170Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
2234333300,,,en,CC_BY_NC_4_0,2025-06-28T00:20:08Z,,https://sernecportal.org/portal/collections/individual/index.php?occid=12531864,,,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,NCU,Vascular Plants,,,PRESERVED_SPECIMEN,,,,f27ac619-2b8f-48b8-b161-25d121637561,NCU00224365,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Georgia,Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212,,,,,,,,Raphanus raphanistrum L.,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,,ACCEPTED,,,27b4ff4b-29c3-4017-9c48-3750861392f7,US,2026-01-16T22:19:12.735Z,,,,,,TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,,DWC_ARCHIVE,2026-01-16T22:19:12.735Z,2026-01-16T22:06:58.135Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
2234332449,,,en,CC_BY_NC_4_0,2025-06-28T00:20:08Z,,https://sernecportal.org/portal/collections/individual/index.php?occid=12531867,,,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,NCU,Vascular Plants,,,PRESERVED_SPECIMEN,,,,a164db7c-c062-4ade-81e8-c11f901445c0,NCU00224366,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Georgia,Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212,,,,,,,,Raphanus raphanistrum L.,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,,ACCEPTED,,,27b4ff4b-29c3-4017-9c48-3750861392f7,US,2026-01-16T22:19:15.023Z,,,,,,TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,,DWC_ARCHIVE,2026-01-16T22:19:15.023Z,2026-01-16T22:06:58.135Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
