id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,recordSecurity,securityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references,
3183749,UCJEPS,VASC,,PreservedSpecimen,95701232-390e-40f0-a314-b2a823c4e4e9,UC1126742,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,,,Species,,,,,,,,C. M. Belshaw,,1811,4/6/36,,1936,4,6,97,,Apr 6 1936,"Coordinates continue ""Quadrangle Indian Gulch, plot 5""",grass,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Mariposa,,1.8 mi nnw of Santa Cruz,,0,,37.467719,-120.238504,WGS84,925,,,,Geolocate,,,335,,,,,1100 ft,,,,11/3/21 16:39,UC1126742,46,1d84929d-e7f2-4d1b-80b9-eefcd41af0fb,https://cch2.org/portal/collections/individual/index.php?occid=3183749,https://cch2.org/portal/collections/individual/index.php?occid=3183749
3281522,UCJEPS,VASC,,PreservedSpecimen,44b6b654-825a-43e6-a0a7-ef25c4845cec,UC1126744,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,P. L. Johannsen,,748,4/9/36,,1936,4,9,100,,Apr 9 1936,"Coordinates continue ""Quadrangle Sonora, Plot 1""",grass,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Tuolumne,,1 mi w of Standard,,0,,37.969528,-120.333865,WGS84,1000,TRS: 1N15E4,,,Geolocate,,,670,,,,,2200 ft,,,,11/4/21 8:17,UC1126744,46,10ff7b13-d872-4dc4-9e0f-f278f0fd0f5b,https://cch2.org/portal/collections/individual/index.php?occid=3281522,https://cch2.org/portal/collections/individual/index.php?occid=3281522
3293792,UCJEPS,VASC,,PreservedSpecimen,3dd5eca9-2cf7-4793-bf9c-3fb4e9ee23da,UC1126754,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,P. L. Johannsen,,701,3/21/36,,1936,3,21,81,,Mar 21 1936,"Coordinates continue ""Quadrangle San Luis Obispo, Plot 2""",grass,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,San Luis Obispo,,1 1/2 mi se of Terrace Hill,,0,,35.26672,-120.624855,WGS84,1223,,,,RSA:2009,,,91,,,,,300 ft,,,,11/4/21 8:12,UC1126754,46,792792da-10b4-48b2-bfc4-597e2ba04cc8,https://cch2.org/portal/collections/individual/index.php?occid=3293792,https://cch2.org/portal/collections/individual/index.php?occid=3293792
3523645,UCJEPS,VASC,,PreservedSpecimen,def09ae2-6a27-4c6e-b3e8-1f53b203b188,JEPS53814,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,,,Species,,,,,,,,Willis L. Jepson,,17521,5/6/36,,1936,5,6,127,,May 6 1936,,creek bank in deep rich soil,,"petals bright yellow or pale yellow, lavender-brown-veined or dark purple-viened",,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Merced,,3 1/2 mi n of Snelling (Dry Creek); Dry Creek,,0,,37.570660,-120.439190,WGS84,5259,,,,Terrain Navigator 5.03 USGS 1:24000,,,,,,,,,,,,11/3/21 16:23,JEPS53814,46,fc94540d-116f-46c0-b315-12a21736935f,https://cch2.org/portal/collections/individual/index.php?occid=3523645,https://cch2.org/portal/collections/individual/index.php?occid=3523645
3477178,UCJEPS,VASC,,PreservedSpecimen,e6ba55f1-c806-47ac-a3d7-cefd8bd21995,UC1126751,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,G. T. Nordstrom,,1304,6/4/37,,1937,6,4,155,,Jun 4 1937,"Coordinates continue ""Quadrangle Adelaida""",sw slope,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,San Luis Obispo,,1.9 mi nw of Mammoth Rock School,,0,,35.565649,-120.987979,WGS84,805,,,,trs2LL,,,121,,,,,400 ft,,,,11/4/21 8:28,UC1126751,46,3a7c3521-3fc5-443f-a2fe-c023eda512ac,https://cch2.org/portal/collections/individual/index.php?occid=3477178,https://cch2.org/portal/collections/individual/index.php?occid=3477178
3232355,UCJEPS,VASC,,PreservedSpecimen,8b32a9f4-b153-440a-8fa1-88c6f3123984,UC1084367,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,G. Thomas Robbins,,33,3/26/37,,1937,3,26,85,,Mar 26 1937,,,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Sonoma,,along road to Bodega (just e of Bodega),,0,,38.357744,-122.931016,WGS84,3980,,,,Terrain Navigator,,,,,,,,,,,,11/4/21 8:24,UC1084367,46,fbefdd19-26e9-452d-900f-dea485cd216f,https://cch2.org/portal/collections/individual/index.php?occid=3232355,https://cch2.org/portal/collections/individual/index.php?occid=3232355
3476616,UCJEPS,VASC,,PreservedSpecimen,2d6c09bb-4e24-4961-acc0-8850f864dfac,UC1046483,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,,,Species,,,,,,,,"Rimo Bacigalupi, Alex D. Hawkes",,3280,4/22/51,,1951,4,22,112,,Apr 22 1951,,along roadside,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Merced,,between Merced Falls and Snelling,,0,,37.516956,-120.384758,WGS84,4841,,,,Terrain Navigator 5.03 USGS 1:24000,,,,,,,,,,,,11/3/21 16:49,UC1046483,46,4435a549-d5d4-4523-ac81-5e1f6d49f5e5,https://cch2.org/portal/collections/individual/index.php?occid=3476616,https://cch2.org/portal/collections/individual/index.php?occid=3476616
3514143,UCJEPS,VASC,,PreservedSpecimen,2d8a5144-3d05-49d3-a415-da1a8434d7c2,UC1252110,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,J. H. Thomas,,2723,2/1/53,,1953,2,1,32,,Feb 1 1953,,"weeds along edge of and in cabbage field; soil is heavy, moist, black",,petals whitish with blue veins,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Santa Cruz,,about 1/2 mi inland from Sea Cliff Beach State Park (which is between Santa Cruz and Watsonville),,0,,36.9707433,-121.8926866,WGS84 ,3999,,,,,,,60,,,,,200 ft,,,,11/4/21 8:37,UC1252110,46,fd2dd55b-b5de-4e99-a9f1-5eb99b60324a,https://cch2.org/portal/collections/individual/index.php?occid=3514143,https://cch2.org/portal/collections/individual/index.php?occid=3514143
3386031,UCJEPS,VASC,,PreservedSpecimen,f92bccb7-132e-423b-b9c1,UC2049883,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,H. W. Johansen (original label determination),,,,H. W. Johansen,,30,5/17/58,,1958,5,17,137,138,18-May-58,,Roadside.,,Very common.,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Monterey,,Salinas by side of road.,,0,,36.706576,-121.666736,WGS84,4001,,,,,,,,,,,,,,,,11/3/21 16:52,UC2049883,46,2ef61b2c-d141-4702-b5bb-f797aef7e336,https://cch2.org/portal/collections/individual/index.php?occid=3386031,https://cch2.org/portal/collections/individual/index.php?occid=3386031
3414522,UCJEPS,VASC,,PreservedSpecimen,8548a970-b846-481b-b082-d002ceab8e0f,JEPS45441,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,,,Species,,,,,,,,Perry Allen,,,4/21/61,,1961,4,21,111,,Apr 21 1961,,in a field that had been cultivated years before,,fls white,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Stanislaus,,vicinity of La Grange (just n of old dredge camp),,0,,37.664138,-120.461382,WGS84,806,,,,Terrain Navigator,,,,,,,,,,,,11/3/21 16:22,JEPS45441,46,a8585fe9-f833-4fb7-9a18-8d4bb46ac72d,https://cch2.org/portal/collections/individual/index.php?occid=3414522,https://cch2.org/portal/collections/individual/index.php?occid=3414522
3428915,UCJEPS,VASC,,PreservedSpecimen,74ff1349-2984-4f78-b849-7d0e22ba92d5,UC1327247,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,John T. Doyen,,24,3/27/66,,1966,3,27,86,,Mar 27 1966,,,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Marin,,1 mi s of Alpine Dam,,0,,37.938578,-122.647592,WGS84,1703,,,,Terrain Navigator 5.03 USGS 1:24000,,,,,,,,,,,,11/4/21 8:15,UC1327247,46,75ca9a47-92f4-4d8b-a69e-b6b0af34c346,https://cch2.org/portal/collections/individual/index.php?occid=3428915,https://cch2.org/portal/collections/individual/index.php?occid=3428915
3425410,UCJEPS,VASC,,PreservedSpecimen,8b153751-e699-4ab9-9f2b-3fa81664ca1d,JEPS78175,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,Gary W. Zamzow,,124,1/26/73,,1973,1,26,26,,Jan 26 1973,,"soil loam, moist",,fls. purple to pink,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Contra Costa,,300 m. s. of Central Ave. overpass & 100 m. w. of Hoffman Blvd. Richmond (landfill at edge of Bay),,0,,37.898448, −122.313558,WGS84,174,,,,"Terrain Navigator Pro 1:24,000",,,,,,,,,,,,11/3/21 16:26,JEPS78175,46,6bc93f61-89d9-46c5-9f22-aac5132e6e6d,https://cch2.org/portal/collections/individual/index.php?occid=3425410,https://cch2.org/portal/collections/individual/index.php?occid=3425410
3503027,UCJEPS,VASC,,PreservedSpecimen,468bfcfb-a7ce-4667-9aac-f60faeb38b32,UC1584034,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,Tim Ross,,4109,2/23/91,,1991,2,23,54,,Feb 23 1991,"Coordinates continue ""SW 1/4 NW 1/4 Sect 14""","in partially disturbed, recently burned chaparral; weedy southerly slope with brome grasses",,fls white with pale purplish veins,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Los Angeles,,"Whittier Hills (Puente Hills), Upper Turnbull Canyon, 1/5 air mi wnw of Turnbull Canyon Road x Skyline Drive Upper Turnbull Canyon; Whittier Hills (Puente Hills), Upper Turnbull Canyon",,0,,33.997511,-118.002684,WGS84,805,TRS: 2S11W14,,,trs2LL,,,298,,,,,980 ft,,,,11/4/21 8:29,UC1584034,46,a6f6d98d-d5c7-41c4-adaf-96b1fbe4a1c8,https://cch2.org/portal/collections/individual/index.php?occid=3503027,https://cch2.org/portal/collections/individual/index.php?occid=3503027
3270997,UCJEPS,VASC,,PreservedSpecimen,5b04d69b-456f-45dd-ab05-180dbd55987f,UC1595411,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,,,Species,,,,,,,,"Tim Ross, Annette H. Ross",,5700,7/29/91,,1991,7,29,210,,Jul 29 1991,"Coordinates continue ""W2/3 Sect 26 (projected from sect 35) on San Dimas USGS 7.5' quad",(mapped as) Miocene Volcanic rhyolite; on disturbed e and ne slopes of e summit area,,fls pale lavender,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Los Angeles,,"Elephant Hill, n-most point of the Puente Hills, West Pomona Elephant Hill; West Pomona, Puente Hills, Elephant Hill",,0,,34.055411,-117.793080,WGS84,805,TRS: 1S9W26,,,trs2LL,,,274,,,,,900-1050 ft,,,,11/3/21 16:35,UC1595411,46,39b5c998-83c7-4b64-a537-87a27160592e,https://cch2.org/portal/collections/individual/index.php?occid=3270997,https://cch2.org/portal/collections/individual/index.php?occid=3270997
3278418,UCJEPS,VASC,,PreservedSpecimen,b0654843-eb73-4ae4-b6fe-fee573149f4a,JEPS88506,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,,,Species,,,,,,,,"Vernon H. Oswald, Lowell Ahart",,7385,4/15/96,,1996,4,15,106,,Apr 15 1996,"Coordinates continue ""NW1/4 NW1/4 Sect 30","Valley and Foothills Grassland, gravelly loam soils of an alluvial fan deposit; in grassy upland",,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Tehama,,"at the w boundary 1 mi s of Gyle Road (nw of Corning, nw side Sacramento Valley, Thomes Creek Ecological Reserve, CDFG parcel on s side of Gyle Road); Thomes Creek Ecological Reserve, Sacramento Valley",,0,,39.994952,-122.237772,WGS84,805,TRS: 25N3W30,,,trs2LL,,,103,,,,,340 ft,,,,11/3/21 16:41,JEPS88506,46,508d66d9-5181-4eb5-92de-de6f3fbe47e6,https://cch2.org/portal/collections/individual/index.php?occid=3278418,https://cch2.org/portal/collections/individual/index.php?occid=3278418
3324477,UCJEPS,VASC,,PreservedSpecimen,33035fe4-1bfc-4d2f-867a-2eb6993cb125,UC2027737,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,,,Species,,,,"Barbara Ertter, Feb 11, 1997 (original label determination)",,,,Barbara Ertter,,15454,2/10/97,,1997,2,10,41,,11-Feb-97,,,,Single plant; petals white with purple veins.,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Contra Costa,,"North base of Mount Diablo, vacant lot on Regency Drive (en route to Donner Canyon trailhead).",,0,,37.92229,-121.92622,WGS84,700,,,,,,,,,,,,,,,,11/3/21 16:44,UC2027737,46,2f4bb69d-b28a-4b9f-8f09-5fa477e7ed9e,https://cch2.org/portal/collections/individual/index.php?occid=3324477,https://cch2.org/portal/collections/individual/index.php?occid=3324477
3544438,UCJEPS,VASC,,PreservedSpecimen,367dd546-aac8-4044-853c-5dcd480ff34a,UC2028317,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,Barbara Ertter (original label determination),,,,"Barbara Ertter, Susan D'Alcamo",,16160,6/12/98,,1998,6,12,163,,12-Jun-98,,,,"Plants from lower end of hybrid swarm with R. raphinastrum (16134), petals white with purple veins.",,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Contra Costa,,"North Gate Road on west flank of Mount Diablo, dogleg in road above ranches opposite Angel Kerley trailhead.",,0,,37.87205,-121.94268,WGS84,250,,,,,,,579,,,,,1900 feet,,,,11/3/21 16:54,UC2028317,46,819428c0-7299-444c-9272-de9995e82bd3,https://cch2.org/portal/collections/individual/index.php?occid=3544438,https://cch2.org/portal/collections/individual/index.php?occid=3544438
3275642,UCJEPS,VASC,,PreservedSpecimen,3f6a206a-e3b5-44d0-bc7f-15bf6976364d,UC2028045,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,,,Species,,,,"Barbara Ertter, March 1, 1998 (original label determination)",,,,Barbara Ertter,,15923,2/28/98,,1998,2,28,59,,1-Mar-98,,"Top of W-facing slope, well-grazed grassland.",,"Local patch, sparse, flowers light yellow (one white) with purple veins.",,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Contra Costa,,"Diablo Foothills Regional Park, just south end of Shell Ridge Loop Trail southeast of Old Borges Ranch.",,0,,37.88732,-121.99801,WGS84,300,,,,,,,304,,,,,1000 feet,,,,11/3/21 16:46,UC2028045,46,5a17fb42-6c2f-4f06-a3b2-b6dc9dd02c24,https://cch2.org/portal/collections/individual/index.php?occid=3275642,https://cch2.org/portal/collections/individual/index.php?occid=3275642
3544281,UCJEPS,VASC,,PreservedSpecimen,c430cc80-d2c1-4d6e-958f-67dab54ea8cc,UC2028176,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,,,Species,,,,"Barbara Ertter, May 3, 1998 (original label determination). ""Raphanus raphanistrum/sativus intermediate",,,,Barbara Ertter,,16043,5/2/98,,1998,5,2,122,,3-May-98,,Roadside.,,"Single plants, petals pale yellow.",,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Contra Costa,,"Pine Canyon/Stage Road upstream from Dusty Road junction, southwest flank of Mount Diablo.",,0,,37.86884,-121.96555,WGS84,500,,,,,,,198,,,,,650,,,,11/3/21 16:44,UC2028176,46,bcfa59ea-7ddd-4043-bbc5-b7e26e2dbde0,https://cch2.org/portal/collections/individual/index.php?occid=3544281,https://cch2.org/portal/collections/individual/index.php?occid=3544281
3239401,UCJEPS,VASC,,PreservedSpecimen,66e799f9-02e4-45db-adc5-16d279c6c6a8,UC2028282,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,Barbara Ertter (original label determination),,,,Barbara Ertter,,16246,6/20/98,,1998,6,20,171,,20-Jun-98,,,,"Rare, flowers rose-pink.",,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Contra Costa,,"Shell Ridge Open Space on NW side of Mount Diablo, roadside near Old Borges Ranch.",,0,,37.88167,-121.91278,WGS84,1807,,,,GeoLocate,,,,,,,,,,,,11/3/21 16:53,UC2028282,46,848feb55-48b7-4941-9210-5639c0cee69a,https://cch2.org/portal/collections/individual/index.php?occid=3239401,https://cch2.org/portal/collections/individual/index.php?occid=3239401
3373130,UCJEPS,VASC,,PreservedSpecimen,3810e39e-8672-4c8b-b444,JEPS126116,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,,,Species,,,,"Jake Ruygt, March 29, 1998 (original label determination)",,,,Jake Ruygt,,3896,3/28/98,,1998,3,28,87,88,29-Mar-98,,Coastal Prairie. In fallow pasture. Rock alluvium.,,"Biennial?, 6-9 dm. tall; corolla pale yellow, fading white. REC NO: 4016.",,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Napa,,"Jameson Canyon, north side near bottom of ridge. Cordelia 7.5' Qua.",,0,,38.2211,-122.2355,WGS84,3999,,,,,,,54,,,,,180,,,,11/3/21 16:18,JEPS126116,46,86769b7c-d2b4-4116-9a59-a528818cb50e,https://cch2.org/portal/collections/individual/index.php?occid=3373130,https://cch2.org/portal/collections/individual/index.php?occid=3373130
3507606,UCJEPS,VASC,,PreservedSpecimen,88d842f9-98a4-4a42-bad0-a0cda441116c,UC2029070,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,,,Species,,,,"Barbara Ertter, July 16, 2000 (original label determination). ""Raphanus raphanistrum X sativus",,,,Barbara Ertter,,17414,7/15/00,,2000,7,15,197,,16-Jul-00,,Ridge in grassland.,,"Scattered in grassland, petal color of R. sativus (white to red-violet), fruit of R. raphinastrum.",,,,,,,,,,,Flowering/Fruiting,,,,,,,,,North America,,,,United States,US,California,Contra Costa,,Little Pine Creek Road on west side of Mount Diablo.,,0,,37.88157,-121.97411,WGS84,750,,,,,,,274,,,,,900 feet,,,,11/3/21 16:43,UC2029070,46,809d954c-6787-40ed-9aa1-b257974874e6,https://cch2.org/portal/collections/individual/index.php?occid=3507606,https://cch2.org/portal/collections/individual/index.php?occid=3507606
3475357,UCJEPS,VASC,,PreservedSpecimen,1ff76fe6-2783-4fc2-99af-7474790bf2f7,JEPS100009,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,,,Species,,,,,,,,G. Smick,,GAS132,4/8/03,,2003,4,8,98,,4/8/03,UTM- 10/576544/4203740,Sunny disturbed area,,,,,,,,,,,,,,,,,,,,,,North America,,,,United States,US,California,Contra Costa,,"Mt. Wanda; Martinez; John Muir National Historic Site; Mt. Wanda, John Muir National Historic Site",,0,,37.979923,-122.12844,WGS84,3999,,,,,,,,,,,,,,,,11/3/21 16:21,JEPS100009,46,26aeec8c-729c-4b23-b159-439549d1c1f3,https://cch2.org/portal/collections/individual/index.php?occid=3475357,https://cch2.org/portal/collections/individual/index.php?occid=3475357
3400832,UCJEPS,VASC,,PreservedSpecimen,b4cc51cc-8c82-48d6-9b33-41e09ee57d26,JEPS111867,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,D. G. Kelch,,04.267,6/10/04,,2004,6,10,162,,10-Jun-04,,,,Flowers pink.,,,,,,,,,,,,,,,,,,,,North America,,,,United States,US,California,Solano,,Vallejo on side road along at side of I-80 between Sequoia Road exit and Columbus Parkway exit,,0,,38.131389,-122.223333,WGS84,100,,,,GPS,,,30,,,,,30 m,,,,11/3/21 16:25,JEPS111867,46,a8736ed1-6eea-4fea-8581-7fe5ebb6c2f0,https://cch2.org/portal/collections/individual/index.php?occid=3400832,https://cch2.org/portal/collections/individual/index.php?occid=3400832
